player_id,name,standard_rating,blitz_rating,gender,rapid_rating,title
1991841,"Ruskov, Volodymyr",,1487,Male,,
1985272,"Tiago, Rodrigo Miguel Alemão Santos",,1482,Male,,
79334784,"Milovac, Josipa",,1476,Female,,
3960137,"Amaya Moncada, Diosney Fernando",,0,Male,,
29639042,"Martin Del Campo Cuellar, Jesus",,1715,Male,,
29671795,"Guerrero Martinez, Jesus Alejandr",,1666,Male,,
29602424,"Lopez Fuentes, Andre Nicolas",,1648,Male,,
29656028,"Santoyo Roman, Carlos Alberto",,1628,Male,,
5190800,"Jimenez Flores, Maria Jose",,1606,Male,,
5154197,"Marin Garrido, Carolina",,1603,Male,,
29653452,"Hernandez Radnai, Nicolas",,1596,Male,,
29696771,"Santos Cordova, Alexander",,1588,Male,,
5188997,"Valdez Toh, Emiliano",,1561,Male,,
5185556,"Garcia Noriega, Diego Paolo",,1560,Male,,
29696763,"Dzul Ceron, Aldo",,1550,Male,,
550000560,"Nadal Tregonin, Diego",,1510,Male,,
29685346,"Trechuelo Salazar, Ana Valentina",,1465,Male,,
29659841,"Martin Del Campo Cuellar, Yaretzi",,1400,Male,,
23752106,"Křivka, Matěj",,2052,Male,,
23748842,"Rudlof, Adam",,2051,Male,,
23771143,"Křivka, Jan",,1977,Male,,
23747498,"Ježek, Jakub",,1962,Male,,
23757256,"Macho, Michal",,1887,Male,,
23752092,"Křivka, Lukáš",,1849,Male,,
23750200,"Zelenka, Tomáš",,1833,Male,,
23771330,"Vokoun, Michal",,1822,Male,,
23760648,"Buvalič, Josef",,1803,Male,,
23785837,"Kešner, Jakub",,1748,Male,,
23771186,"Lebiš, Denis",,1692,Male,,
23771062,"Heřman, Michal",,1667,Male,,
23754672,"Ježek, Jiří",,1661,Male,,
23774398,"Šneberk, Vít",,1630,Male,,
23780053,"Křivka, Jakub",,1601,Male,,
23768762,"Jakobec, Karel",,1568,Male,,
23773383,"Kodýdek, Filip",,1488,Male,,
23785748,"Halmeš, David",,1483,Male,,
23779527,"Hůrka, Alexej",,1473,Male,,
23790350,"Umanets, Myroslava",,1431,Male,,
23754656,"Jankovec, Kryštof",,1429,Male,,
23770961,"Bejvl, Jiří",,1287,Male,,
23796537,"Žižka, Ondřej",,1232,Male,,
23766786,"Kovanda, Šimon",,1227,Male,,
23770953,"Bejvl, Antonín",,1194,Male,,
23779535,"Karimov, Idel",,1128,Male,,
23770996,"Buršík, Jakub",,1125,Male,,
23783290,"Legová, Barbora",,1009,Male,,
917117,"Kotrla, Sebastian",,2213,Male,,
900257,"Kotrla, Stefan",,2117,Male,,
997650,"Rajlic, Boris",,2079,Male,,
3669866,"Guerrero Sigcho, Cristhian Mathia",,1420,Male,,
969087,"Toncic, Danilo",,2021,Male,,
9213729,"Jurisic, Lukas",,2009,Male,,
911747,"Hlebec, Darko",,1971,Male,,
979210,"Lazovic, Milos",,1911,Male,,
989495,"Lazovic, Marko",,1856,Male,,
9213664,"Dimitrijevic, Filip",,1847,Male,,
980170,"Palamarevic, Mina",,1824,Female,,
9229978,"Vujnovic, Vuk Vojin",,1806,Male,,
9253712,"Strugar, Vasilije",,1759,Male,,
9251426,"Omic, Aleksandar",,1745,Male,,
13808990,"Kylychbekov, Islam",,1433,Male,,
980153,"Lazovic, Emilija",,1730,Female,,
9210720,"Ristic, Ivan V",,1712,Male,,
9216930,"Bobisuth, Leonard",,1706,Male,,
9231484,"Roman, Jon",,1675,Male,,
9254220,"Benovic, Aleksa",,1672,Male,,
9218208,"Jevtic, Petar",,1603,Male,,
540050670,"Nikolaev, Daniil",,1593,Male,,
570007241,"Skopintsev, Evgeny",,0,Male,,
9262240,"Somborski, Aleksandar",,0,Male,,
570007160,"Zagvozkin, Vasili",,0,Male,,
570004897,"Zakirov, Milan",,0,Male,,
12484660,"Pham, Quang Vinh",,,Male,1419,
12814911,"Persinas, Vilius",,2021,Male,,
525016954,"KUYRUK, BERKAY AREL",,,Male,1493,
9201232,"MATIC, Aleksa",1835,1947,Male,,
12813346,"Zybartas, Gintas",,1710,Male,,
12876470,"Astapov, Zachar",,0,Male,,
12876500,"Giedrys, Vincentas",,0,Male,,
13781634,"Bakytzhan, Didar",,1793,Male,,
447032472,"Dadoboev, Khumoyun",,1727,Male,,
447030445,"Kabylbek, Daniyal",,1681,Male,,
447061073,"Alzhanov, Nurali",,1884,Male,,
447034726,"Meiram, Kurmet",,1641,Male,,
13769936,"Akhmet, Daulet",,1636,Male,,
447049510,"Batyrzhanuly, Altair",,1616,Male,,
447038756,"Orymbay, Kuanysh",,1612,Male,,
447033100,"Kabylbek, Alisultan",,1593,Male,,
447013427,"Orazbay, Aitugan",,1584,Male,,
55725180,"Soustin, Lev",,1565,Male,,
447008547,"Aliyev, Ali",,1508,Male,,
447049618,"Rekhimzhan, Rashiddin",,1491,Male,,
447008156,"Nurlanov, Zhangir",,1490,Male,,
447033894,"Zhakai, Arlan",,1477,Male,,
13772902,"Chasovnikov, Dmitriy",,1476,Male,,
13753134,"Kiyash, Myrzhakyp",,1475,Male,,
13757938,"Pak, Konstantin",,1438,Male,,
447078723,"Tyu, Roman",,1423,Male,,
447074949,"Azamatuly, Aldiyar",,0,Male,,
447052490,"Dadazhanov, Amirkhan",,0,Male,,
557021791,"Ermekbai, Nurbol",,0,Male,,
557021805,"Garipov, Isa",,0,Male,,
447084138,"Khaidarov, Aishuak",,0,Male,,
447049588,"Maksut, Ansar",,0,Male,,
13783866,"Nurlan, Ansar",,0,Male,,
447068744,"Shynarbek, Asylkhan",,0,Male,,
557018758,"Sibagatov, Elaman",,0,Male,,
557021813,"Tursunov, Sultan",,0,Male,,
23000651,"Gilbert, Giana",,1591,Male,,
12988146,"Lieberwirth, Kasimir",,2114,Male,,
447034530,"Bakhytzhan, Aidyn",,1668,Male,,
12821551,"Zvirblis, Andrius",,1978,Male,,
12825611,"Ketlerius, Arijus",,1886,Male,,
12874590,"Sulmanas, Balys",,1860,Male,,
12842800,"Tutinas, Romualdas",,1822,Male,,
12830399,"Lescikas, Vladas",,1812,Male,,
12811947,"Diciunas, Valdas",,1704,Male,,
12847100,"Kuzmas, Boris Jonas",,1658,Male,,
12843954,"Grincevicius, Matas",,1548,Male,,
12829749,"Jocius, Kazimieras",,1468,Male,,
9226790,"DAMJANOVIC, Marko Z",1832,1752,Male,,
167105368,"STOJANOVIC, Mirjan",1555,1591,Male,,
13794540,"Ospan, Adi",,1498,Male,,
9211203,"Georgijev, Vuk",,1894,Male,,
9225131,"Senicar, Filip",,1937,Male,,
23001224,"Lambert, Kiara",,1409,Male,,
23001305,"Alcee, Melanie",,1223,Male,,
23001348,"Hyacinth, Azariah",,1218,Male,,
23001429,"Phillip, Monica",,1215,Male,,
23000740,"St Marthe, Avani",,1204,Male,,
23001364,"Oculien, Julianne",,1186,Male,,
23001259,"Elumalai, Krishika",,1173,Male,,
23001240,"Elumalai, Sibani Sri",,1159,Male,,
23001356,"Johnson, Jordyn",,1071,Male,,
33387230,"Ashwath, Kaushik",,2064,Male,,FM
72900180,"Kapoor, Satvik",,2007,Male,,
5823404,"Siddharth, Sai",,1854,Male,,
129057748,"Lakshminarasimhan, Rahul",,1821,Male,,
5803500,"Rujok, Najwa Jiahui",,1773,Female,,
5836425,"Sim, En Rui Audelle",,1734,Female,1877,
5826659,"Gan, Wei En Justin",,1694,Male,,
5824885,"Hari, Advay",,1661,Male,,
72900369,"Kapoor, Tanush",,1648,Male,,
5832608,"Fong, Yu Ze Chayes",,1546,Male,,
5836310,"Lim, Aiden Tze Choon",,1493,Male,,
5838312,"Tan, Asher Teng En",,1483,Male,,
5852986,"Goh, Joseph",,1470,Male,,
522034749,"Куницын, Александр Дмитриевич",,1354,Male,,
5832640,"Tan, Utt Heng Trevan",,1456,Male,,
547058218,"Akshant, Desai",,0,Male,,
5882117,"Ang, Yi Han Nathaniel",,0,Male,,
5842204,"Chai, Alexander Zheng Wei",,0,Male,,
5883580,"Lim, Jake",,0,Male,,
7143346,"Nathan, Gunardi",,0,Male,,
5882362,"Ong, Tian Ci Matthias",,0,Male,,
5883288,"Ong, Tian Le Mikkel",,0,Male,,
81462999,"Rafael Zavaleta, Jim William",,0,Male,,
5863031,"Teo, Wen Kai Kriston",,0,Male,,
7101651,"Susilodinata, Andrean",,2206,Male,,IM
5821975,"Wong, Zhenyong Jayden",,2232,Male,,IM
5204127,"Villanueva, Nelson",,2144,Male,,FM
5201322,"Paciencia, Enrique",,2203,Male,,IM
8602425,"Gong, Qianyun",,2220,Female,,WGM
5819156,"Goh, Zi Han",,,Male,2090,FM
5829810,"Lee, Tsuen Jin Aiesec",,,Male,2046,
5828678,"Sanjay, Vasu",,1819,Male,,
25996045,"Sreekarthika, Velmurugan",,1972,Female,,WFM
5827701,"Wong, Yen-Hsiu Elliot",,1941,Male,,
5833655,"Vijay, Rege",,,Male,1991,
12419214,"Doan, The Duc",,,Male,1961,
13013955,"Zaw, Ye Htut",,2004,Male,,CM
5835518,"Teo, Hong Kai Javier",,1982,Male,,
6008623,"Bonnet, Gabriel Misa Jean",,2007,Male,,
5835828,"Liew, Tze Yu",,1720,Female,,
5806003,"Nisban, Cyrus",,1970,Male,,CM
25108867,"Aaradhya, Suyog Bagul",,,Male,1856,
5837340,"Ng, Yong Rui Benjamin",,,Male,1832,
5834562,"Ng, Zheng He Sherman",,1694,Male,,
5846170,"Huang, Junren",,1599,Male,,
5835917,"Lin Yi, Christopher",,,Male,1788,
5807808,"Tan, Jin Chew Andrew",,,Male,1783,
5827248,"Liew, Tze Hsien",,1739,Male,,
5836271,"Lim, Shi Han Magnus",,1557,Male,,
6008291,"Song, Sichen",,1656,Male,,
35068601,"Saravanan, Durga",,1723,Female,,
5856116,"Manjunathan, Janani Yokgan",,1606,Male,,
5852471,"Lim, Julian Jia Rui",,,Male,1736,
5836069,"Yeo, Si En Faith",,1556,Female,,
5877873,"Yin, Haoran",,1482,Male,,
5840830,"Ngu, Joel Yue Zhe",,1636,Male,,
5800528,"Mooi, Kok Onn Osric",,1753,Male,,
5855535,"Jin, Yi",,,Male,1573,
5834341,"Lim, Xiao Xian Tobias",,1727,Male,,
5840325,"Raman, Kanav",,1521,Male,,
5841992,"Li, Jiazuo",,,Male,1661,
5823722,"Nisban, Corwin",,,Male,1649,
5827825,"Lee, Jie Zhen Tedric",,1420,Male,,
5837529,"Yeap, Jing Chen",,,Male,1617,
5835810,"Sophie, Judith Supatra",,,Male,1593,
5823137,"Tan, Xuan Ying",,,Male,1586,
5829020,"Tobin, William Christie",,,Male,1584,
5829011,"Tobin, Paul Nicholas",,,Male,1582,
30971470,"Chin, Colin Hou Yin",,,Male,1572,
5833205,"Ngiam, Liyou",,,Male,1570,
5867827,"Moses, Jaden Paul",,,Male,1560,
5851270,"Ang, Jin Xing",,,Male,1561,
5831296,"Wong, Ming Wei Benjamin",,1597,Male,,
5847885,"Kwan, Alexander",,1459,Male,,
5837561,"Pang, Jun Rui",,,Male,1554,
5845351,"Chia, Tai Wen Lucas",,1683,Male,,
5831393,"Cheng, Jarrell",,,Male,1549,
5835763,"Zhang, Wei En Joel",,,Male,1545,
5828350,"Neo, Wei Long Marius",,,Male,1542,
5847800,"Ng, Jayden En Shuo",,1516,Male,,
5831636,"Goy Tang Siang, Andrius",,,Male,1539,
5835569,"Christopher, George Oscar",,1505,Male,,
88183386,"Nitin, Chandok",,1554,Male,,
13225960,"Lee, Junwoo A",,1479,Male,,
8662193,"Song, Yuchen(Sh)",,,Male,1520,
5883474,"Chng, Caleb",,0,Male,,
5836085,"Yeo, Si Xun Shaun",,1403,Male,,
5835380,"Machiraju, Pranav Anagh",,,Male,1502,
5882060,"Janahan, Aathira",,,Male,1491,
5882516,"Wu, Qizhi Ian",,,Male,1481,
5838061,"Tay, Ye Zhe Eliot",,,Male,1531,
5823714,"Loh, Jen Kang Karol Gerard",,1421,Male,,
5857503,"Liang, Yuchen",,1444,Male,,
25943294,"Kartik, Goel",,1495,Male,,
5859840,"Goh, Grant Nathaniel",,1492,Male,,
39964060,"Li, Yaoyang",,1459,Male,,
5828333,"Chew, Jun Ren Zaccheus",,0,Male,,
5823293,"Yeo, Klaus Lucas",,,Male,1885,
5836352,"Wee, Yu Heng Lucas John",,1687,Male,,
5836077,"Yeo, Si Xu Shane",,1545,Male,,
5838959,"Rajesh, Nathaniel",,,Male,1538,
5836050,"Wee, Yu Xi Lyndon",,1516,Male,,
5850134,"Tan, Jing Xun Jayden",,,Male,1491,
5877989,"Eu, Jun Lei Andrew",,0,Male,,
5887836,"Ong, Junqi",,0,Male,,
5838266,"Kelmendi, Paolo",,,Male,1463,
5863481,"Lee, Yu Xi Ansel",,,Male,1462,
5811473,"Lim, Heng Lip James",,,Male,1436,
5882702,"Loh, Philip",,,Male,1434,
5831407,"Yeo, Matthias Kiran",,,Male,1430,
5844657,"Pok, Yu Heng Owen",,,Male,1429,
5860440,"Raman, Mudit",,,Male,1426,
5841356,"Lee, Chloe Ling En",,,Male,1413,
5883520,"Balamurugan, Sharan",,,Male,0,
5874203,"Chee, Jin Xian Brandon",,1465,Male,1566,
5882036,"Dinesh Babu, Pranaav",,,Male,0,
5877210,"Goh, Kyler",,,Male,0,
5885175,"Ho, Rui Deng Brayden",,,Male,0,
5880289,"Kuek Jia Cheng, Tyler",,,Male,0,
5864372,"Kusumo, Charis Avigail",,,Male,0,
5874920,"Lee, Hong Yi",,,Male,0,
5874564,"Lee, Jia Le Jayden",,,Male,0,
5884381,"Lim, Ting Le Aiden",,,Male,0,
5856094,"Luo, Jiayin Lillian",,,Male,0,
561006297,"Pham, An Khang",,,Male,0,
5888883,"Safari, Nico Putri",,,Male,0,
5887615,"Say, Xian Ze Zander",,,Male,0,
5884756,"Sivananthamoorthy, Janahan",,,Male,0,
3649105,"Lafebre Pozo, Emilio Nicolas",,,Male,1557,
5886201,"Yeo, Meng Yi Dylan",,,Male,0,
13784943,"Anetov, Aisultan",,1801,Male,,
447040041,"Matayev, Armat",,1714,Male,,
13779958,"Kurmangazinov, Beibarys",,1640,Male,,
447017252,"Kazakbay, Suleyman Arif",,1632,Male,,
3668150,"Alcivar Alcivar, Maykel Anderson",,0,Male,,
12442283,"Nguyen, Minh Anh",,,Female,1418,
3669793,"Calberto Icaza, Jezabel Keyla",,0,Male,,
3851044,"Arenas Lavado, Luciana Andrea",1841,,Female,,WFM
3860191,"Gomez Gonzales, Fabiana",1838,,Female,,WCM
3836223,"Maravi Ceron, Ayme",1834,,Female,,WFM
5867762,"Rathi, Surya Rao",,,Male,0,
3851982,"Gaspar Guevara, Darling",1791,,Female,,WFM
81408773,"Andrade Guerreros, Gabriela Jimena",1763,,Female,,
3897818,"Ninahuanca Salazar, Ana Lucia",1682,,Female,,
3862518,"Olazo Ricra, Leninka Estefany",1627,,Female,,
81432640,"Chavez Campos, Hannah Letizia Margaret",1510,,Female,,
3842444,"Ygarza Crisostomo, Antonela Abigail",1493,,Female,,
3841316,"Nole Alvarez, Antuannet Huguette",1429,,Female,,
81418337,"Meneses Vertiz, Luana",1422,,Female,,
81422580,"Callupe Matias, Rebeca Victoria",0,,Female,,
447017732,"Amangeldy, Aibyn",1462,,Male,,
447054913,"Kuropatkina, Alyona",1458,,Male,,
447017899,"Khassenov, Alimzhan",1448,,Male,,
13785990,"Issen, Ailin",1443,,Male,,
447039663,"Abashin, Pavel",0,,Male,,
447016531,"Bakhytkhan, Aishanur",0,,Male,,
447044144,"Bakhytkhan, Mansur",0,,Male,,
447039400,"Bayanbek, Medina",0,,Male,,
447070030,"Issimbayev, Rodion",0,,Male,,
447079681,"Kasymbaev, Abzal",0,,Male,,
12807575,"Salna, Aleksandras",,2276,Male,,FM
12807346,"Paulauskas, Andrius",,2226,Male,,
12807370,"Valantiejus, Vaidotas",,2000,Male,,
12825786,"Bubnys, Robertas",,1961,Male,,
12835838,"Michailovas, Ugnius",,1950,Male,,
12847585,"Ribinskas, Gediminas",,1949,Male,,
12876739,"Brazenas, Edmundas",,1831,Male,,
12815799,"Labanauskas, Ignas",,1828,Male,,
12801054,"Sevrukas, Gediminas",,1815,Male,,
12820938,"Gerasimovic, Stanislav",,1775,Male,,
12813036,"Matulaitis, Mantas",,1767,Male,,
12813770,"Songaila, Gintaras",,1744,Male,,
35068563,"Ramesh, Krishnan Ar",,1741,Male,,
12857637,"Baranauskas, Nojus",,1707,Male,,
12806501,"Jurcius, Mantas",,1699,Male,,
12826081,"Baguzis, Gintaras",,1698,Male,,
12857718,"Meskauskas, Pijus",,1673,Male,,
12829455,"Pemkus, Arunas",,1632,Male,,
12826049,"Simeliunas, Aurimas",,1611,Male,,
12867390,"Drulia, Faustas",,1600,Male,,
12832316,"Budrys, Bronius",,1586,Male,,
12810444,"Matulaitis, Vidmantas",,1581,Male,,
12853143,"Zumeris, Marius",,1557,Male,,
12874043,"Andrijauskas, Aurius",,1542,Male,,
12812188,"Bajarkevicius, Tautvydas",,1542,Male,,
12847372,"Achremovas, Igoris",,1494,Male,,
12873845,"Sablinskij, Daniel",,1493,Male,,
12841668,"Davidavicius, Jonas",,1487,Male,,
12873837,"Lavrinovicius, Nikas",,1405,Male,,
13710427,"Nogerbek, Kazybek",,2530,Male,,GM
51693143,"ÖZLÜSÖZ, KAMİL SELİM",,,Male,1462,
447010193,"Primbetov, Nurassyl",,2020,Male,,CM
13708058,"Alin, Azamat",,2010,Male,,
13710303,"Yerkenov, Tleuzhan",,1894,Male,,
447006285,"Pak, Yuriy",,1818,Male,,
3839850,"Rojas Salas, Rihanna Irina",1823,1799,Female,,
3840255,"Vizcarra Quispe, Ramalia Bellaluz",1940,1734,Female,,WCM
81408811,"Rojas Alcantara, Saori Korayma",1487,1467,Female,,
81418329,"Meneses Vertiz, Lara",1448,1530,Female,,
81418558,"Cusi Sarasi, Daianna Anthuane",1466,1427,Female,,
3845044,"Herrada Blanco, Luciana Franchesca",0,1418,Female,,
3889718,"Gomez Gonzales, Ana Paula",1521,1447,Female,,
81460694,"Yanapa Almanza, Daniela Geraldine",0,0,Female,,
13749420,"Aiten, Islam",,1962,Male,,
3831779,"Garcia Andrada, Heidy Nicole",2048,1949,Female,,WIM
5876907,"Yeow, Teck Ong",,,Male,0,
13738976,"Satybaldin, Daniyar",,1849,Male,,
13700480,"Ospanov, Arman",,1950,Male,,
447035005,"Sayassatov, Nariman",,1893,Male,,
13792040,"Bakyt, Ibrahim",,1869,Male,,
447000066,"Askaruly, Raiymbek",,1864,Male,,
447014423,"Bolat, Arlan",,1860,Male,,
13783840,"Rakysh, Yerasyl",,1798,Male,,
13761781,"Moldagali, Akerke",,1787,Male,,WCM
447036672,"Sagyntayev, Alikhan",,1785,Male,,
51679779,"DURMAZ, YAĞIZ",,,Male,1441,
447007486,"Nurlybek, Dias",,1762,Male,,
447099984,"Askaruly, Aidar",,1696,Male,,
3671836,"Tituana Valencia, Emilio Joaquin",,,Male,1518,
13715119,"Shakenova, Indira",,1506,Male,,
304096278,"Shirsh, Pratap Singh",,,Male,0,
13794981,"Orazbekov, Tolegen",,1478,Male,,
447002719,"Azamatkyzy, Nairiyat",,1452,Male,,
447067322,"Amirov, Mansur",,1438,Male,,
557012563,"Myrzabay, Aibar",,0,Male,,
14626489,"Medvešek, Janez",,,Male,1969,
14606771,"Benko, Boštjan",,,Male,1942,
14609452,"Grujič, Predrag",,,Male,1837,
14606151,"Bajraktarevič, Bajro",,,Male,1809,
14647044,"Lazar, Ivan",,,Male,1786,
14607549,"Grčar, Janez",,,Male,1770,
14604361,"Jurič, Marko",,,Male,1750,
14620413,"Jovič, Ivan",,,Male,1715,
14605287,"Tomažič, Martin",,,Male,1697,
14674181,"Cerar, Tomaž",,,Male,1536,
14604876,"Regancin, Rudi",,,Male,0,
14626411,"Loc, Jože",,,Male,0,
14674572,"Majstorovič, Milovan",,,Male,0,
14633663,"Ibrakič, Hajrudin",,,Male,0,
14674580,"Brinovec, Alojz",,,Male,0,
14683580,"Špolad, Ivan",,,Male,0,
14620618,"Ritter, Aleksander",,,Male,1604,
29657873,"Gastelum, Pacheco Sara Jana",,,Male,1860,
5187982,"Valverde, Gonzalez Dante Aldebaran",,,Male,1985,
34307982,"Арапов, Роман Иванович",1787,,Male,,
55804063,"Киселёв, Андрей Александрович",1771,,Male,,
55719295,"Файзрахманов, Данис Альфитович",1600,,Male,,
55743447,"Степанов, Семён Андреевич",1556,,Male,,
24165760,"Ильясов, Венер Асляхович",1515,,Male,,
55774954,"Тартачёва, Александра Станиславовна",1350,,Male,,
24228907,"Минка, Анатолий",1275,,Male,,
540046508,"Курило, Агата Максимовна",1293,,Male,,
540065308,"Бозина, Наталия Александровна",1256,,Male,,
522002570,"Цикунова, Алёна Алексеевна",1178,,Male,,
44121008,"Минулина, Светлана Михайловна",1141,,Male,,
540033511,"Матуева, Софья Эдуардовна",,1160,Male,,
34174610,"Баиров, Тамир Бартанович",,1600,Male,,
4199863,"Матвеев, Николай Викторович",,1584,Male,,
522015698,"Петров, Андрей Осипович",,1458,Male,,
55815910,"Цыдыпова, Адиса Станиславовна",,1448,Male,,
55815839,"Найданова, Милана",,1391,Male,,
55853315,"Гладченко, Николай Сергеевич",,,Male,2058,
54179475,"Петров, Александр Сергеевич",,,Male,2035,
34370420,"Фефелова, Екатерина Андреевна",,,Male,2024,
13808680,"Amanbekov, Ilim",,0,Male,,
55690203,"Запрометов, Прохор Дмитриевич",,,Male,1882,
24150665,"Жуков, Борис Федорович",,,Male,1863,
55690181,"Охременко, Юлия Александровна",,,Male,1841,
55690173,"Абелов, Лев Артурович",,,Male,1712,
34469184,"Ольховик, Анна Михайловна",,,Male,1690,
34430741,"Филиппов, Владимир Александрович",,,Male,1675,
540086925,"Лаганин, Геннадий Александрович",,,Male,1571,
24269948,"Сухарев, Василий Александрович",,,Male,1570,
24259659,"Садыков, Азат Салихович",,,Male,1565,
24259411,"Гаврилюк, Юрий Петрович",,,Male,1549,
55763065,"Каврев, Григорий Владимирович",,,Male,1498,
55726151,"Петрова, Полина Игоревна",,,Male,1585,
522065806,"Гурин, Артемий Арсеньевич",,,Male,1498,
55771734,"Ширяев, Николай Иванович",,,Male,1477,
540086968,"Свидерская, Ксения Александровна",,,Male,1419,
34385592,"Хорев, Владимир Павлович",,,Male,1413,
540087018,"Зайцев, Александр Александрович",,,Male,1410,
55771726,"Ширяев, Фёдор Иванович",,,Male,1396,
34385576,"Гареев, Борис Хакимович",,,Male,1375,
540086887,"Ещенко, Платон Антонович",,,Male,1371,
540086852,"Адер, Дарья Павловна",,,Male,1354,
34392696,"Абдуллатыпов, Мансур Абдулхакович",,,Male,1326,
24259357,"Булычев, Виктор Иванович",,,Male,1319,
447088486,"Akhmetov, Amantay",,1453,Male,,
447013338,"Saken, Alimansur",,0,Male,,
447089121,"Erkinbek, Arsen",,1489,Male,,
540086976,"Тасанов, Самир Маратович",,1700,Male,1533,
55701647,"Фефелова, Ксения Андреевна",,1581,Male,1579,
447024089,"Aitbayev, Danial",,1856,Male,,
55620558,"Жуков, Никита Алексеевич",,1243,Male,1351,
34463402,"Баранов, Алексей Алексеевич",,1841,Male,1780,
4926196,"Joltai, Khonaiv",,1750,Male,,
447049170,"Maratuly, Yerassyl",,1623,Male,,
447019646,"Aldongarov, Erzhan",,1570,Male,,
447017694,"Zhubatkhan, Nuraly",,1569,Male,,
447080779,"Kilibayev, Adilkhan",,1533,Male,,
447081031,"Nigmatullin, Rasul",,1516,Male,,
13718231,"Urustembekov, Bagyshbek",,1511,Male,,
447018925,"Suleiman, Naiyl",,1504,Male,,
447069546,"Baitore, Sarmat",,1482,Male,,
447053372,"Omarbekov, Dinmukhamed",,1449,Male,,
447004959,"Nursapa, Arsultan",,1436,Male,,
447088923,"Bayshuak, Daniyal",,0,Male,,
447053364,"Khali, Khuanysh",,0,Male,,
447023490,"Shoshanov, Abylai",,0,Male,,
540086917,"Косарев, Федор Андреевич",,,Male,1302,
522079009,"Колесникова, Арина Сергеевна",,,Male,1140,
1266659,"Ienasoaie, Rafael",,,Male,2204,CM
42220858,"Lucaci, Alin-Marian",,,Male,2128,
1266640,"Ienasoaie, Gabriel",,,Male,2117,
1253751,"Oasenegre, Mircea",,,Male,1873,
1200844,"Mihailescu, Mihai",,,Male,1827,
42262194,"Petrisor, Radu-Sebastian",,,Male,1802,
1224026,"Iorga, Corneliu",,,Male,1800,
42226546,"Patrasc, Patric-Cezar",,,Male,1788,
1246011,"Chis, Bogdan-Vasile",,,Male,1749,
1288750,"Dumitras, Adrian",,,Male,1743,
1216546,"Arghirescu, Marius",,,Male,1727,
1253166,"Toma, Stefan",,,Male,1718,
1253760,"Turcan, Gheorghe",,,Male,1713,
1250337,"Negrut, Janica",,,Male,1705,
1233556,"Negureanu, Valentin",,,Male,1704,
42244986,"Axinte, Patrick-Cristian",,,Male,1703,
42234867,"Grama, Mara",,,Male,1692,
42221161,"Balaita, Razvan",,,Male,1691,
42203929,"Pomirleanu, Ioana-Cristiana",,,Male,1689,
42249490,"Huiban, Razvan",,,Male,1673,
42253144,"Radu, Neculai",,,Male,1664,
42221056,"Lupes, Petru",,,Male,1662,
1255630,"Durac, Eugen",,,Male,1661,
1288784,"Nistor, Eduard-Constantin",,,Male,1656,
1263692,"Vasai, Alexandru-Nicusor",,,Male,1646,
1255665,"Lupusoru, Costica",,,Male,1643,
1263676,"Rachita, Maricel",,,Male,1632,
42239818,"Tarcau, David-Gheorghe",,,Male,1631,
1231634,"Pascu, Mihai",,,Male,1613,
1231650,"Ranceanu, Ilie",,,Male,1603,
42257441,"Bordei, Alexandru-Sebastian",,,Male,1591,
13912828,"Poleacova, Anastasia",,,Male,1591,
1209035,"Gurguiatu, Sandu",,,Male,1577,
42228247,"Martin, Andrei-Madalin",,,Male,1571,
1299980,"Ciungaru, Neculai",,,Male,1542,
1253999,"Toma, Adrian",,,Male,1532,
42221153,"Anitei, George-Manuel",,,Male,1523,
42227151,"Vieriu, Ianis-Andrei",,,Male,1514,
778320,"Reti, Laszlo",,,Male,1512,
42253152,"Rujan, Florin-Ionut",,,Male,1503,
42208645,"Dumitras, Andrei-Mihail",,,Male,1497,
42248094,"Timaru, Andreea",,,Male,1469,
1298577,"Lamatic, Dumitru Octavian",,,Male,1457,
42227143,"Talaba, David-Christian",,,Male,1455,
42254990,"Baltag-Adochitei, Lorin-Nicolas",,,Male,1455,
42227127,"Ciobanu, Luca-Gabriel",,,Male,1444,
42245044,"Sticea, Stefan-Petru",,,Male,1438,
13912810,"Poleacova, Alexandra",,,Male,1415,
42234883,"Lazar, Dimitrie",,,Male,901,
42258790,"Amariei, Gabriel",,,Male,701,
42260094,"Florea, Gabriel V.",,,Male,701,
531058507,"Athrav, Nalnikar",,,Male,1609,
51697220,"AKŞİN, UMUT KAĞAN",,,Male,1309,
525044052,"PİR, HASAN",,,Male,1228,
51617005,"TEKİN, MUSTAFA POYRAZ",,,Male,1202,
26390590,"GÜNEŞ, GÖRKEM",,,Male,1000,
51616920,"BÜR, BURAK KAAN",,,Male,1216,
44533748,"GÖÇER, EYÜP MUHAMMED",,,Male,1041,
541009240,"ΖΕΡΒΟΥ, ΔΑΝΑΗ",,,Male,934,
541009223,"ΛΟΥΒΕΡΔΗΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ",,,Male,830,
541001966,"ΡΑΪΚΑΚΟΣ, ΚΥΡΙΑΚΟΣ",,,Male,830,
541009215,"ΔΕΥΤΕΡΗΓΟΥ, ΦΟΙΒΗ",,,Male,0,
541018710,"ΛΙΤΣΑΣ, ΓΕΩΡΓΙΟΣ",,,Male,0,
55828310,"Бельтюгов, Павел Артёмович",,,Male,1679,
55613411,"Кропачев, Максим Константинович",,,Male,1661,
522098623,"Зяблых, Владислав Юрьевич",,,Male,1598,
